C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C31_pred,C31_decision
0.5384615384615384,0.489731437598736,0.37179487179487203,0.2,0.5,1.0,0.351145038167939,0.35,0.2480000000000001,0.4225352112676056,0.6183206106870229,0.08536585365853659,0.5624999999999999,0.06557377049180328,0.06666666666666667,0.0,0.5,0.35964912280701755,0.6153846153846154,0.6,0.0,0.13121636167922499,0.4850213980028532,0.8253077089181601,0.34214948491269087,0.5329949238578682,0.5510204081632655,0.053444180522565325,0.17234468937875752,0.5700636942675159,1,0.38390023411692215,0
0.6538461538461539,0.22116903633491306,0.9230769230769229,0.6,1.0,1.0,0.9160305343511449,0.1125,0.84,0.15492957746478872,0.6644214937883544,0.25281425891181986,0.84375,0.18032786885245902,0.36666666666666664,0.0,0.0,0.38596491228070173,0.5846153846153846,0.2,0.0,0.011840688912809472,0.7446504992867332,0.6082919455841072,0.08087966683714473,0.6954314720812182,0.6190476190476192,0.8402612826603326,0.5110220440881764,0.5828025477707006,0,0.38390023411692215,0
1.0,0.32648762506582407,0.9102564102564099,0.8,1.0,0.0,0.7862595419847328,0.2375,0.9280000000000002,0.028169014084507043,0.7862595419847328,0.25609756097560976,0.7109375000000001,0.3442622950819672,0.0,0.0,0.0,0.47368421052631576,0.6923076923076923,0.4,0.0,0.15715823466092574,0.49928673323823125,0.6992010364931979,0.26587272594432676,0.11675126903553287,0.0,0.014845605700712592,0.03507014028056112,0.5859872611464968,0,0.38390023411692215,0
0.38461538461538464,0.08425487098472868,0.653846153846154,0.6,0.5,1.0,0.3282442748091603,0.5875,0.22400000000000006,0.6901408450704225,0.6564885496183206,0.21951219512195122,0.2421875000000001,0.8032786885245902,0.2,0.0,0.0,0.6929824561403509,0.7538461538461538,0.2,0.0,0.000861141011840689,0.3338088445078459,0.0,0.5952363556659604,0.9340101522842641,0.7891156462585035,0.0,0.0010020040080160463,0.5859872611464968,0,0.38390023411692215,0
0.19230769230769232,0.1369141653501842,0.7435897435897436,0.2,0.0,0.0,0.7862595419847328,0.1125,0.76,0.09859154929577464,0.7862595419847328,0.13414634146341464,0.765625,0.11475409836065574,0.16666666666666666,0.0,0.0,0.24561403508771928,0.38461538461538464,0.8,0.0,0.44639397201291714,0.16833095577746085,0.30425394083351326,0.35909987579454955,0.2538071065989848,0.44217687074829937,0.30581947743467935,0.2625250501002004,0.589171974522293,1,0.38390023411692215,0
0.23076923076923078,0.8214849921011058,0.8717948717948718,0.4,0.0,0.0,0.4732824427480915,0.5625,0.7119999999999999,0.23943661971830985,0.4732824427480915,0.573170731707317,0.7187499999999999,0.2786885245901639,0.5333333333333333,0.0,0.0,0.30701754385964913,0.4307692307692308,0.4,0.0,0.0077502691065662,0.3865905848787447,0.721442453033902,0.5582669686563893,0.4923857868020303,0.469387755102041,0.040380047505938245,0.0721442885771543,0.5923566878980892,1,0.38390023411692215,0
0.34615384615384615,0.4160084254870984,0.7564102564102566,0.0,0.0,0.0,0.7251908396946564,0.1875,0.7919999999999999,0.056338028169014086,0.7251908396946564,0.2073170731707317,0.7968749999999999,0.06557377049180328,0.06666666666666667,0.0,0.0,0.40350877192982454,0.46153846153846156,0.2,0.0,0.0806243272335845,0.28102710413694726,0.3876052688404233,0.3349894060056988,0.385786802030457,0.31292517006802734,0.07007125890736343,0.05110220440881765,0.5955414012738853,0,0.38390023411692215,0
0.6153846153846154,0.42127435492364396,0.9358974358974359,0.2,0.5,0.0,0.8702290076335876,0.1625,0.9360000000000003,0.04225352112676056,0.8702290076335876,0.18292682926829268,0.9375000000000002,0.04918032786885246,0.06666666666666667,0.0,0.0,0.5701754385964912,0.6153846153846154,0.6,0.0,0.13907427341227127,0.06562054208273897,0.36082919455841067,0.28464966756776505,0.5888324873096449,0.8163265306122449,0.058788598574821854,0.08717434869739478,0.6019108280254777,0,0.38390023411692215,0
0.4230769230769231,0.9636650868878355,0.9230769230769229,0.2,0.0,1.0,0.7938931297709921,0.2375,0.7119999999999999,0.29577464788732394,0.946564885496183,0.08536585365853659,0.7187499999999999,0.3442622950819672,0.3,0.0,1.0,0.2807017543859649,0.6461538461538462,0.2,0.0,0.0,0.38944365192582037,0.31915353055495566,0.6642799736976693,0.39086294416243644,0.272108843537415,0.07541567695961995,0.04308617234468939,0.6369426751592356,1,0.38390023411692215,0
0.46153846153846156,0.7056345444971036,0.8205128205128207,0.2,0.0,0.0,0.6335877862595419,0.3625,0.8480000000000001,0.07042253521126761,0.6335877862595419,0.3780487804878049,0.8515625000000001,0.08196721311475409,0.13333333333333333,0.0,0.0,0.37719298245614036,0.4307692307692308,0.2,0.0,0.005920344456404736,0.30955777460770334,0.2412006046210322,0.367209761087163,0.7918781725888328,0.6054421768707485,0.1935866983372922,0.20240480961923848,0.678343949044586,1,0.38390023411692215,0
0.4230769230769231,0.13164823591363875,0.6923076923076925,0.0,0.0,1.0,0.7099236641221374,0.1875,0.6240000000000001,0.23943661971830985,0.6644214937883544,0.25281425891181986,0.6484375,0.2459016393442623,0.06666666666666667,0.0,0.0,0.22807017543859648,0.5076923076923077,0.2,0.0,0.010441334768568353,0.43509272467903,0.3416108831785792,0.3732008475195441,0.5025380710659899,0.2789115646258504,0.051662707838479816,0.13927855711422849,0.7070063694267515,1,0.38390023411692215,0
0.2692307692307692,0.4002106371774617,0.6923076923076925,0.0,0.0,1.0,0.6412213740458014,0.2625,0.5519999999999999,0.323943661971831,0.6644214937883544,0.25281425891181986,0.6533890845070417,0.2283537289309628,0.03333333333333333,1.0,0.0,0.3333333333333333,0.6923076923076923,0.2,0.0,0.0,0.3138373751783167,0.3573742172316995,0.0,1.0,1.0,0.027909738717339674,0.0,0.9681528662420382,1,0.38390023411692215,0
0.0,0.4739336492890995,0.3846153846153846,0.0,0.0,1.0,0.6259541984732824,0.0625,0.5359999999999999,0.09859154929577464,0.6644214937883544,0.25281425891181986,0.5624999999999999,0.08196721311475409,0.16666666666666666,0.0,0.0,0.2982456140350877,0.5384615384615384,0.0,0.0,0.0,0.37232524964336666,0.70632692722954,0.2238620588879959,0.8477157360406091,0.8435374149659866,1.0,1.0,1.0,1,0.38390023411692215,0
